node_id	type	name	gender/genres	age	job
1475	movie	Daytrippers, The (1996)	mystery
1476	movie	Traveller (1997)	drama
1477	movie	Addicted to Love (1997)	comedy;romance
1478	movie	Ponette (1996)	drama
1479	movie	My Own Private Idaho (1991)	drama
1480	movie	Anastasia (1997)	animation;children's;musical
1481	movie	Mouse Hunt (1997)	children's;comedy
1482	movie	Money Train (1995)	action
1483	movie	Mortal Kombat (1995)	action;adventure
1484	movie	Pocahontas (1995)	animation;children's;musical;romance
1485	movie	Misrables, Les (1995)	drama;musical
1486	movie	Things to Do in Denver when You're Dead (1995)	crime;drama;romance
1487	movie	Vampire in Brooklyn (1995)	comedy;romance
1488	movie	Broken Arrow (1996)	action;thriller
1489	movie	Young Poisoner's Handbook, The (1995)	crime
1490	movie	NeverEnding Story III, The (1994)	children's;fantasy
1491	movie	Rob Roy (1995)	drama;romance;war
1492	movie	Die Hard: With a Vengeance (1995)	action;thriller
1493	movie	Lord of Illusions (1995)	horror
1494	movie	Species (1995)	sci-fi
1495	movie	Walk in the Clouds, A (1995)	drama;romance
1496	movie	Waterworld (1995)	action;adventure
1497	movie	White Man's Burden (1995)	drama
1498	movie	Wild Bill (1995)	western
1499	movie	Farinelli: il castrato (1994)	drama;musical
1500	movie	Heavenly Creatures (1994)	drama;fantasy;thriller
1501	movie	Interview with the Vampire (1994)	drama;horror
1502	movie	Kid in King Arthur's Court, A (1995)	adventure;children's;comedy;fantasy;romance;sci-fi
1503	movie	Mary Shelley's Frankenstein (1994)	drama;horror
1504	movie	Quick and the Dead, The (1995)	action;adventure;western
1505	movie	Stephen King's The Langoliers (1995)	horror
1506	movie	Tales from the Hood (1995)	comedy;horror
1507	movie	Village of the Damned (1995)	horror;thriller
1508	movie	Clear and Present Danger (1994)	action;adventure;thriller
1509	movie	Wes Craven's New Nightmare (1994)	horror
1510	movie	Speed (1994)	action;romance;thriller
1511	movie	Wolf (1994)	drama;horror
1512	movie	Wyatt Earp (1994)	western
1513	movie	Another Stakeout (1993)	comedy;thriller
1514	movie	Blown Away (1994)	action;thriller
1515	movie	Body Snatchers (1993)	horror;sci-fi;thriller
1516	movie	Boxing Helena (1993)	mystery;romance;thriller
1517	movie	City Slickers II: The Legend of Curly's Gold (1994)	comedy;western
1518	movie	Cliffhanger (1993)	action;adventure;crime
1519	movie	Coneheads (1993)	comedy;sci-fi
1520	movie	Demolition Man (1993)	action;sci-fi
1521	movie	Fatal Instinct (1993)	comedy
1522	movie	Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)	comedy;romance
1523	movie	Kalifornia (1993)	drama;thriller
1524	movie	Piano, The (1993)	drama;romance
1525	movie	Romeo Is Bleeding (1993)	crime;thriller
1526	movie	Secret Garden, The (1993)	children's;drama
1527	movie	Son in Law (1993)	comedy
1528	movie	Terminal Velocity (1994)	action
1529	movie	Hour of the Pig, The (1993)	drama;mystery
1530	movie	Beauty and the Beast (1991)	animation;children's;musical
1531	movie	Wild Bunch, The (1969)	western
1532	movie	Hellraiser: Bloodline (1996)	action;horror;sci-fi
1533	movie	Primal Fear (1996)	drama;thriller
1534	movie	True Crime (1995)	mystery;thriller
1535	movie	Stalingrad (1993)	war
1536	movie	Heavy (1995)	drama;romance
1537	movie	Fan, The (1996)	thriller
1538	movie	Hunchback of Notre Dame, The (1996)	animation;children's;musical
1539	movie	Eraser (1996)	action;thriller
1540	movie	Big Squeeze, The (1996)	comedy;drama
1541	movie	Police Story 4: Project S (Chao ji ji hua) (1993)	action
1542	movie	Daniel Defoe's Robinson Crusoe (1996)	children's
1543	movie	For Whom the Bell Tolls (1943)	adventure;war
1544	movie	American in Paris, An (1951)	musical;romance
1545	movie	Rear Window (1954)	mystery;thriller
1546	movie	It Happened One Night (1934)	comedy
1547	movie	Meet Me in St. Louis (1944)	musical
1548	movie	All About Eve (1950)	drama
1549	movie	Rebecca (1940)	romance;thriller
1550	movie	Spellbound (1945)	mystery;romance;thriller
1551	movie	Father of the Bride (1950)	comedy
1552	movie	Gigi (1958)	musical
1553	movie	Laura (1944)	crime;film-noir;mystery
1554	movie	Lost Horizon (1937)	drama
1555	movie	My Man Godfrey (1936)	comedy
1556	movie	Giant (1956)	drama
1557	movie	39 Steps, The (1935)	thriller
1558	movie	Night of the Living Dead (1968)	horror;sci-fi
1559	movie	Blue Angel, The (Blaue Engel, Der) (1930)	drama
1560	movie	Picnic (1955)	drama
1561	movie	Extreme Measures (1996)	drama;thriller
1562	movie	Chamber, The (1996)	drama
1563	movie	Davy Crockett, King of the Wild Frontier (1955)	western
1564	movie	Swiss Family Robinson (1960)	adventure;children's
1565	movie	Angels in the Outfield (1994)	children's;comedy
1566	movie	Three Caballeros, The (1945)	animation;children's;musical
1567	movie	Sword in the Stone, The (1963)	animation;children's
1568	movie	So Dear to My Heart (1949)	children's;drama
1569	movie	Robin Hood: Prince of Thieves (1991)	drama
1570	movie	Sleepers (1996)	crime;drama
1571	movie	Victor/Victoria (1982)	comedy;musical
1572	movie	Great Race, The (1965)	comedy;musical
1573	movie	Crying Game, The (1992)	action;drama;romance;war
1574	movie	Sophie's Choice (1982)	drama
1575	movie	Christmas Carol, A (1938)	drama
1576	movie	Microcosmos: Le peuple de l'herbe (1996)	documentary
1577	movie	Fog, The (1980)	horror
1578	movie	Escape from New York (1981)	action;adventure;sci-fi;thriller
1579	movie	Howling, The (1981)	comedy;horror
1580	movie	Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)	drama
1581	movie	Tin Drum, The (Blechtrommel, Die) (1979)	drama
1582	movie	Cook the Thief His Wife & Her Lover, The (1989)	drama
1583	movie	Paths of Glory (1957)	drama;war
1584	movie	Grifters, The (1990)	crime;drama;film-noir
1585	movie	The Innocent (1994)	drama;romance
1586	movie	Thin Blue Line, The (1988)	documentary
1587	movie	Paris Is Burning (1990)	documentary
1588	movie	Once Upon a Time in the West (1969)	western
1589	movie	Ran (1985)	drama;war
1590	movie	Quiet Man, The (1952)	comedy;romance
1591	movie	Once Upon a Time in America (1984)	crime;drama;thriller
1592	movie	Seventh Seal, The (Sjunde inseglet, Det) (1957)	drama
1593	movie	Glory (1989)	action;drama;war
1594	movie	Rosencrantz and Guildenstern Are Dead (1990)	comedy;drama
1595	movie	Touch of Evil (1958)	crime;film-noir;thriller
1596	movie	Chinatown (1974)	film-noir;mystery;thriller
1597	movie	Stand by Me (1986)	adventure;comedy;drama
1598	movie	M (1931)	crime;film-noir;thriller
1599	movie	Manchurian Candidate, The (1962)	film-noir;thriller
1600	movie	Pump Up the Volume (1990)	drama
1601	movie	Arsenic and Old Lace (1944)	comedy;mystery;thriller
1602	movie	Fried Green Tomatoes (1991)	drama
1603	movie	High Noon (1952)	western
1604	movie	Somewhere in Time (1980)	drama;romance
1605	movie	Being There (1979)	comedy
1606	movie	Paris, Texas (1984)	drama
1607	movie	Alien 3 (1992)	action;horror;sci-fi;thriller
1608	movie	Blood For Dracula (Andy Warhol's Dracula) (1974)	horror
1609	movie	Audrey Rose (1977)	horror
1610	movie	Blood Beach (1981)	action;horror
1611	movie	Body Parts (1991)	horror
1612	movie	Body Snatchers (1993)	horror;sci-fi;thriller
1613	movie	Bride of Frankenstein (1935)	horror
1614	movie	Candyman (1992)	horror
1615	movie	Cape Fear (1962)	film-noir;thriller
1616	movie	Cat People (1982)	horror
1617	movie	Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)	horror
1618	movie	Crucible, The (1996)	drama
1619	movie	Fire on the Mountain (1996)	documentary
1620	movie	Volcano (1997)	drama;thriller
1621	movie	Conan the Barbarian (1981)	action;adventure
1622	movie	Kull the Conqueror (1997)	action;adventure
1623	movie	Wishmaster (1997)	horror
1624	movie	I Know What You Did Last Summer (1997)	horror;mystery;thriller
1625	movie	Rocket Man (1997)	comedy
1626	movie	In the Line of Fire (1993)	action;thriller
1627	movie	Executive Decision (1996)	action;thriller
1628	movie	Perfect World, A (1993)	action;drama
1629	movie	McHale's Navy (1997)	comedy;war
1630	movie	Leave It to Beaver (1997)	comedy
1631	movie	Jackal, The (1997)	action;thriller
1632	movie	Seven Years in Tibet (1997)	drama;war
1633	movie	Dark City (1998)	film-noir;sci-fi;thriller
1634	movie	American President, The (1995)	comedy;drama;romance
1635	movie	Casino (1995)	drama
1636	movie	Persuasion (1995)	romance
1637	movie	Kicking and Screaming (1995)	comedy;drama
1638	movie	City Hall (1996)	drama;thriller
1639	movie	Basketball Diaries, The (1995)	drama
1640	movie	Browning Version, The (1994)	drama
1641	movie	Little Women (1994)	drama
1642	movie	Miami Rhapsody (1995)	comedy
1643	movie	Wonderful, Horrible Life of Leni Riefenstahl, The (1993)	documentary
1644	movie	Barcelona (1994)	comedy;romance
1645	movie	Widows' Peak (1994)	drama
1646	movie	House of the Spirits, The (1993)	drama;romance
1647	movie	Singin' in the Rain (1952)	musical;romance
1648	movie	Bad Moon (1996)	horror
1649	movie	Enchanted April (1991)	drama
1650	movie	Sex, Lies, and Videotape (1989)	drama
1651	movie	Strictly Ballroom (1992)	comedy;romance
1652	movie	Better Off Dead... (1985)	comedy
1653	movie	Substance of Fire, The (1996)	drama
1654	movie	Tin Men (1987)	comedy;drama
1655	movie	Othello (1995)	drama
1656	movie	Carrington (1995)	drama;romance
1657	movie	To Die For (1995)	comedy;drama
1658	movie	Home for the Holidays (1995)	drama;romance
1659	movie	Juror, The (1996)	drama;thriller
1660	movie	In the Bleak Midwinter (1995)	comedy
1661	movie	Canadian Bacon (1994)	comedy;war
1662	movie	First Knight (1995)	action;adventure;drama;romance
1663	movie	Mallrats (1995)	comedy
1664	movie	Nine Months (1995)	comedy
1665	movie	Boys on the Side (1995)	comedy;drama
1666	movie	Circle of Friends (1995)	drama;romance
1667	movie	Exit to Eden (1994)	comedy
1668	movie	Fluke (1995)	children's;drama
1669	movie	Immortal Beloved (1994)	drama;romance
1670	movie	Junior (1994)	comedy;sci-fi
1671	movie	Nell (1994)	drama
1672	movie	Queen Margot (Reine Margot, La) (1994)	drama;romance
1673	movie	Corrina, Corrina (1994)	comedy;drama;romance
1674	movie	Dave (1993)	comedy;romance
1675	movie	Go Fish (1994)	drama;romance
1676	movie	Made in America (1993)	comedy
1677	movie	Philadelphia (1993)	drama
1678	movie	Shadowlands (1993)	drama;romance
1679	movie	Sirens (1994)	comedy;drama
1680	movie	Threesome (1994)	comedy;romance
1681	movie	Pretty Woman (1990)	comedy;romance
1682	movie	Jane Eyre (1996)	drama;romance
1683	movie	Last Supper, The (1995)	drama;thriller
1684	movie	Ransom (1996)	drama;thriller
1685	movie	Crow: City of Angels, The (1996)	action;thriller
1686	movie	Michael Collins (1996)	drama;war
1687	movie	Ruling Class, The (1972)	comedy
1688	movie	Real Genius (1985)	comedy
1689	movie	Benny & Joon (1993)	comedy;romance
1690	movie	Saint, The (1997)	action;romance;thriller
1691	movie	MatchMaker, The (1997)	comedy;romance
1692	movie	Amistad (1997)	drama
1693	movie	Tomorrow Never Dies (1997)	action;romance;thriller
1694	movie	Replacement Killers, The (1998)	action;thriller
1695	movie	Burnt By the Sun (1994)	drama
1696	movie	Red Corner (1997)	crime;thriller
1697	movie	Jumanji (1995)	action;adventure;children's;fantasy;sci-fi
1698	movie	Father of the Bride Part II (1995)	comedy
1699	movie	Across the Sea of Time (1995)	documentary
1700	movie	Lawnmower Man 2: Beyond Cyberspace (1996)	sci-fi;thriller
1701	movie	Fair Game (1995)	action
1702	movie	Screamers (1995)	sci-fi
1703	movie	Nick of Time (1995)	action;thriller
1704	movie	Beautiful Girls (1996)	drama
1705	movie	Happy Gilmore (1996)	comedy
1706	movie	If Lucy Fell (1996)	comedy;romance
1707	movie	Boomerang (1992)	comedy;romance
1708	movie	Man of the Year (1995)	documentary
1709	movie	Addiction, The (1995)	horror
1710	movie	Casper (1995)	adventure;children's
1711	movie	Congo (1995)	action;adventure;mystery;sci-fi
1712	movie	Devil in a Blue Dress (1995)	crime;film-noir;mystery;thriller
1713	movie	Johnny Mnemonic (1995)	action;sci-fi;thriller
1714	movie	Kids (1995)	drama
1715	movie	Mute Witness (1994)	thriller
1716	movie	Prophecy, The (1995)	horror
1717	movie	Something to Talk About (1995)	comedy;drama;romance
1718	movie	Three Wishes (1995)	drama
1719	movie	Castle Freak (1995)	horror
1720	movie	Don Juan DeMarco (1995)	comedy;drama;romance
1721	movie	Drop Zone (1994)	action
1722	movie	Dumb & Dumber (1994)	comedy
1723	movie	French Kiss (1995)	comedy;romance
1724	movie	Little Odessa (1994)	drama
1725	movie	Milk Money (1994)	comedy;romance
1726	movie	Beyond Bedlam (1993)	drama;horror
1727	movie	Only You (1994)	comedy;romance
1728	movie	Perez Family, The (1995)	comedy;romance
1729	movie	Roommates (1995)	comedy;drama
1730	movie	Relative Fear (1994)	horror;thriller
1731	movie	Swimming with Sharks (1995)	comedy;drama
1732	movie	Tommy Boy (1995)	comedy
1733	movie	Baby-Sitters Club, The (1995)	children's
1734	movie	Bullets Over Broadway (1994)	comedy
1735	movie	Crooklyn (1994)	comedy
1736	movie	It Could Happen to You (1994)	drama;romance
1737	movie	Richie Rich (1994)	children's;comedy
1738	movie	Speechless (1994)	comedy;romance
1739	movie	Timecop (1994)	action;sci-fi
1740	movie	Bad Company (1995)	action
1741	movie	Boys Life (1995)	drama
1742	movie	In the Mouth of Madness (1995)	horror;thriller
1743	movie	Air Up There, The (1994)	comedy
1744	movie	Hard Target (1993)	action;adventure;crime;thriller
1745	movie	Heaven & Earth (1993)	action;drama;war
1746	movie	Jimmy Hollywood (1994)	comedy
1747	movie	Manhattan Murder Mystery (1993)	comedy;mystery
1748	movie	Menace II Society (1993)	action;crime;drama
1749	movie	Poetic Justice (1993)	drama
1750	movie	Program, The (1993)	action;drama
1751	movie	Rising Sun (1993)	action;drama;mystery
1752	movie	Shadow, The (1994)	action
1753	movie	Thirty-Two Short Films About Glenn Gould (1993)	documentary
1754	movie	Andre (1994)	adventure;children's
1755	movie	Celluloid Closet, The (1995)	documentary
1756	movie	Great Day in Harlem, A (1994)	documentary
1757	movie	One Fine Day (1996)	drama;romance
1758	movie	Candyman: Farewell to the Flesh (1995)	horror
1759	movie	Frisk (1995)	drama
1760	movie	Girl 6 (1996)	comedy
1761	movie	Eddie (1996)	comedy
1762	movie	Space Jam (1996)	adventure;animation;children's;comedy;fantasy
1763	movie	Mrs. Winterbourne (1996)	comedy;romance
1764	movie	Faces (1968)	drama
1765	movie	Mulholland Falls (1996)	crime;film-noir;thriller
1766	movie	Great White Hype, The (1996)	comedy
1767	movie	Arrival, The (1996)	action;sci-fi;thriller
1768	movie	Phantom, The (1996)	adventure
1769	movie	Daylight (1996)	action;adventure;thriller
1770	movie	Alaska (1996)	adventure;children's
1771	movie	Fled (1996)	action;adventure
1772	movie	Power 98 (1995)	action;mystery;thriller
1773	movie	Escape from L.A. (1996)	action;adventure;sci-fi;thriller
1774	movie	Bogus (1996)	children's;drama;fantasy
1775	movie	Bulletproof (1996)	action
1776	movie	Halloween: The Curse of Michael Myers (1995)	horror;thriller
1777	movie	Gay Divorcee, The (1934)	comedy;musical;romance
1778	movie	Ninotchka (1939)	comedy;romance
1779	movie	Meet John Doe (1941)	drama
1780	movie	In the Line of Duty 2 (1987)	action
1781	movie	Loch Ness (1995)	horror;thriller
1782	movie	Last Man Standing (1996)	action;drama;western
1783	movie	Glimmer Man, The (1996)	action;thriller
1784	movie	Pollyanna (1960)	children's;comedy;drama
1785	movie	Shaggy Dog, The (1959)	children's;comedy
1786	movie	Freeway (1996)	crime
1787	movie	That Thing You Do! (1996)	comedy
1788	movie	To Gillian on Her 37th Birthday (1996)	drama;romance
1789	movie	Looking for Richard (1996)	documentary;drama
1790	movie	Murder, My Sweet (1944)	film-noir;thriller
1791	movie	Days of Thunder (1990)	action;romance
1792	movie	Perfect Candidate, A (1996)	documentary
1793	movie	Two or Three Things I Know About Her (1966)	drama
1794	movie	Bloody Child, The (1996)	drama;thriller
1795	movie	Braindead (1992)	comedy;horror
1796	movie	Bad Taste (1987)	comedy;horror
1797	movie	Diva (1981)	action;drama;mystery;romance;thriller
1798	movie	Night on Earth (1991)	comedy;drama
1799	movie	Paris Was a Woman (1995)	documentary
1800	movie	Amityville: Dollhouse (1996)	horror
1801	movie	April Fool's Day (1986)	comedy;horror
1802	movie	Believers, The (1987)	horror;thriller
1803	movie	Nosferatu a Venezia (1986)	horror
1804	movie	Jingle All the Way (1996)	adventure;children's;comedy
1805	movie	Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)	drama
1806	movie	My Fellow Americans (1996)	comedy
1807	movie	Ice Storm, The (1997)	drama
1808	movie	Michael (1996)	comedy;romance
1809	movie	Whole Wide World, The (1996)	drama
1810	movie	Hearts and Minds (1996)	drama
1811	movie	Fools Rush In (1997)	comedy;romance
1812	movie	Touch (1997)	romance
1813	movie	Vegas Vacation (1997)	comedy
1814	movie	Love Jones (1997)	romance
1815	movie	Picture Perfect (1997)	comedy;romance
1816	movie	Career Girls (1997)	drama
1817	movie	She's So Lovely (1997)	drama;romance
1818	movie	Money Talks (1997)	action;comedy
1819	movie	Excess Baggage (1997)	adventure;romance
1820	movie	That Darn Cat! (1997)	children's;comedy;mystery
1821	movie	Peacemaker, The (1997)	action;thriller;war
1822	movie	Soul Food (1997)	drama
1823	movie	Money Talks (1997)	action;comedy
1824	movie	Washington Square (1997)	drama
1825	movie	Telling Lies in America (1997)	drama
1826	movie	Year of the Horse (1997)	documentary
1827	movie	Phantoms (1998)	horror
1828	movie	Life Less Ordinary, A (1997)	romance;thriller
1829	movie	Eve's Bayou (1997)	drama
1830	movie	One Night Stand (1997)	drama
1831	movie	Tango Lesson, The (1997)	romance
1832	movie	Mortal Kombat: Annihilation (1997)	action;adventure
1833	movie	Bent (1997)	drama;war
1834	movie	Flubber (1997)	children's;comedy;fantasy
1835	movie	For Richer or Poorer (1997)	comedy
1836	movie	Home Alone 3 (1997)	children's;comedy
1837	movie	Scream 2 (1997)	horror;thriller
1838	movie	Sweet Hereafter, The (1997)	drama
1839	movie	Time Tracers (1995)	action;adventure;sci-fi
1840	movie	Postman, The (1997)	drama
1841	movie	Winter Guest, The (1997)	drama
1842	movie	Kundun (1997)	drama
1843	movie	Mr. Magoo (1997)	comedy
1844	movie	Big Lebowski, The (1998)	comedy;crime;mystery;thriller
1845	movie	Afterglow (1997)	drama;romance
1846	movie	Ma vie en rose (My Life in Pink) (1997)	comedy;drama
1847	movie	Great Expectations (1998)	drama;romance
1848	movie	Oscar & Lucinda (1997)	drama;romance
1849	movie	Vermin (1998)	comedy
1850	movie	Half Baked (1998)	comedy
1851	movie	Dangerous Beauty (1998)	drama
1852	movie	Nil By Mouth (1997)	drama
1853	movie	Twilight (1998)	crime;drama
1854	movie	U.S. Marshalls (1998)	action;thriller
1855	movie	Love and Death on Long Island (1997)	comedy
1856	movie	Wild Things (1998)	crime;drama;mystery;thriller
1857	movie	Primary Colors (1998)	drama
1858	movie	Lost in Space (1998)	action;sci-fi;thriller
1859	movie	Mercury Rising (1998)	action;drama;thriller
1860	movie	City of Angels (1998)	romance
1861	movie	City of Lost Children, The (1995)	adventure;sci-fi
1862	movie	Two Bits (1995)	drama
1863	movie	Farewell My Concubine (1993)	drama;romance
1864	movie	Dead Man (1995)	western
1865	movie	Raise the Red Lantern (1991)	drama
1866	movie	White Squall (1996)	adventure;drama
1867	movie	Unforgettable (1996)	sci-fi;thriller
1868	movie	Down Periscope (1996)	comedy
1869	movie	Flower of My Secret, The (Flor de mi secreto, La) (1995)	drama
1870	movie	Craft, The (1996)	drama;horror
1871	movie	Harriet the Spy (1996)	children's;comedy
1872	movie	Chain Reaction (1996)	action;adventure;thriller
1873	movie	Island of Dr. Moreau, The (1996)	sci-fi;thriller
1874	movie	First Kid (1996)	children's;comedy
1875	movie	Funeral, The (1996)	drama
1876	movie	Preacher's Wife, The (1996)	drama
1877	movie	Paradise Road (1997)	drama;war
1878	movie	Brassed Off (1996)	comedy;drama;romance
1879	movie	Thousand Acres, A (1997)	drama
1880	movie	Smile Like Yours, A (1997)	comedy;romance
1881	movie	Murder in the First (1995)	drama;thriller
1882	movie	Airheads (1994)	comedy
1883	movie	With Honors (1994)	comedy;drama
1884	movie	What's Love Got to Do with It (1993)	drama
1885	movie	Killing Zoe (1994)	thriller
1886	movie	Renaissance Man (1994)	comedy;drama;war
1887	movie	Charade (1963)	comedy;mystery;romance;thriller
1888	movie	Fox and the Hound, The (1981)	animation;children's
1889	movie	Big Blue, The (Grand bleu, Le) (1988)	adventure;romance
1890	movie	Booty Call (1997)	comedy;romance
1891	movie	How to Make an American Quilt (1995)	drama;romance
1892	movie	Georgia (1995)	drama
1893	movie	Indian in the Cupboard, The (1995)	adventure;children's;fantasy
1894	movie	Blue in the Face (1995)	comedy
1895	movie	Unstrung Heroes (1995)	comedy;drama
1896	movie	Unzipped (1995)	documentary
1897	movie	Before Sunrise (1995)	drama;romance
1898	movie	Nobody's Fool (1994)	drama
1899	movie	Pushing Hands (1992)	comedy
1900	movie	To Live (Huozhe) (1994)	drama
1901	movie	Dazed and Confused (1993)	comedy
1902	movie	Naked (1993)	drama
1903	movie	Orlando (1993)	drama
1904	movie	Ruby in Paradise (1993)	drama
1905	movie	Some Folks Call It a Sling Blade (1993)	drama;thriller
1906	movie	Month by the Lake, A (1995)	comedy;drama
1907	movie	Funny Face (1957)	comedy;musical
1908	movie	Affair to Remember, An (1957)	romance
1909	movie	Little Lord Fauntleroy (1936)	drama
1910	movie	Inspector General, The (1949)	musical
1911	movie	Winnie the Pooh and the Blustery Day (1968)	animation;children's
1912	movie	Hear My Song (1991)	comedy
1913	movie	Mediterraneo (1991)	comedy;war
1914	movie	Passion Fish (1992)	drama
1915	movie	Grateful Dead (1995)	documentary
1916	movie	Eye for an Eye (1996)	drama;thriller
1917	movie	Fear (1996)	thriller
1918	movie	Solo (1996)	action;sci-fi;thriller
1919	movie	Substitute, The (1996)	action
1920	movie	Heaven's Prisoners (1996)	mystery;thriller
1921	movie	Trigger Effect, The (1996)	drama;thriller
1922	movie	Mother Night (1996)	drama
1923	movie	Dangerous Ground (1997)	drama
1924	movie	Maximum Risk (1996)	action;adventure;thriller
1925	movie	Rich Man's Wife, The (1996)	thriller
1926	movie	Shadow Conspiracy (1997)	thriller
1927	movie	Blood & Wine (1997)	drama
1928	movie	Turbulence (1997)	thriller
1929	movie	Underworld (1997)	thriller
1930	movie	Beautician and the Beast, The (1997)	comedy;romance
1931	movie	Cats Don't Dance (1997)	animation;children's;musical
1932	movie	Anna Karenina (1997)	drama;romance
1933	movie	Keys to Tulsa (1997)	crime
1934	movie	Head Above Water (1996)	comedy;thriller
1935	movie	Hercules (1997)	adventure;animation;children's;comedy;musical
1936	movie	Last Time I Committed Suicide, The (1997)	drama
1937	movie	Kiss Me, Guido (1997)	comedy
1938	movie	Big Green, The (1995)	children's;comedy
1939	movie	Stuart Saves His Family (1995)	comedy
1940	movie	Cabin Boy (1994)	comedy
1941	movie	Clean Slate (1994)	comedy
1942	movie	Lightning Jack (1994)	comedy;western
1943	movie	Stupids, The (1996)	comedy
1944	movie	Pest, The (1997)	comedy
1945	movie	That Darn Cat! (1997)	children's;comedy;mystery
1946	movie	Geronimo: An American Legend (1993)	drama;western
1947	movie	Double vie de Vronique, La (Double Life of Veronique, The) (1991)	drama
1948	movie	Until the End of the World (Bis ans Ende der Welt) (1991)	drama;sci-fi
1949	movie	Waiting for Guffman (1996)	comedy
1950	movie	I Shot Andy Warhol (1996)	drama
1951	movie	Stealing Beauty (1996)	drama
1952	movie	Basquiat (1996)	drama
1953	movie	2 Days in the Valley (1996)	crime
1954	movie	Private Parts (1997)	comedy;drama
1955	movie	Anaconda (1997)	action;adventure;thriller
1956	movie	Romy and Michele's High School Reunion (1997)	comedy
1957	movie	Shiloh (1997)	children's;drama
1958	movie	Con Air (1997)	action;adventure;thriller
1959	movie	Trees Lounge (1996)	drama
1960	movie	Tie Me Up! Tie Me Down! (1990)	drama
1961	movie	Die xue shuang xiong (Killer, The) (1989)	action;thriller
1962	movie	Gaslight (1944)	mystery;thriller
1963	movie	8 1/2 (1963)	drama
1964	movie	Fast, Cheap & Out of Control (1997)	documentary
1965	movie	Fathers' Day (1997)	comedy
1966	movie	Mrs. Dalloway (1997)	romance
1967	movie	Fire Down Below (1997)	action;drama;thriller
1968	movie	Lay of the Land, The (1997)	comedy;drama
1969	movie	Shooter, The (1995)	action
1970	movie	Grumpier Old Men (1995)	comedy;romance
1971	movie	Jury Duty (1995)	comedy
1972	movie	Beverly Hillbillies, The (1993)	comedy
1973	movie	Lassie (1994)	adventure;children's
1974	movie	Little Big League (1994)	children's;comedy
1975	movie	Homeward Bound II: Lost in San Francisco (1996)	adventure;children's
1976	movie	Quest, The (1996)	action;adventure
1977	movie	Cool Runnings (1993)	comedy
1978	movie	Drop Dead Fred (1991)	comedy;fantasy
1979	movie	Grease 2 (1982)	comedy;musical;romance
1980	movie	Switchback (1997)	thriller
1981	movie	Hamlet (1996)	drama
1982	movie	Two if by Sea (1996)	comedy;romance
1983	movie	Forget Paris (1995)	comedy;romance
1984	movie	Just Cause (1995)	mystery;thriller
1985	movie	Rent-a-Kid (1995)	comedy
1986	movie	Paper, The (1994)	comedy;drama
1987	movie	Fearless (1993)	drama
1988	movie	Malice (1993)	thriller
1989	movie	Multiplicity (1996)	comedy
1990	movie	She's the One (1996)	comedy;romance
1991	movie	House Arrest (1996)	comedy
1992	movie	Ghost and Mrs. Muir, The (1947)	drama;romance
1993	movie	Associate, The (1996)	comedy
1994	movie	Dracula: Dead and Loving It (1995)	comedy;horror
1995	movie	Now and Then (1995)	drama
1996	movie	Mr. Wrong (1996)	comedy
1997	movie	Simple Twist of Fate, A (1994)	drama
1998	movie	Cronos (1992)	horror
1999	movie	Pallbearer, The (1996)	comedy
2000	movie	War, The (1994)	adventure;drama
2001	movie	Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)	comedy
2002	movie	Adventures of Pinocchio, The (1996)	adventure;children's
2003	movie	Evening Star, The (1996)	comedy;drama
2004	movie	Four Days in September (1997)	drama
2005	movie	Little Princess, A (1995)	children's;drama
2006	movie	Crossfire (1947)	crime;film-noir
2007	movie	Koyaanisqatsi (1983)	documentary;war
2008	movie	Balto (1995)	animation;children's
2009	movie	Bottle Rocket (1996)	comedy
2010	movie	Star Maker, The (Uomo delle stelle, L') (1995)	drama
2011	movie	Amateur (1994)	crime;drama;thriller
2012	movie	Living in Oblivion (1995)	comedy
2013	movie	Party Girl (1995)	comedy
2014	movie	Pyromaniac's Love Story, A (1995)	comedy;romance
2015	movie	Shallow Grave (1994)	thriller
2016	movie	Reality Bites (1994)	comedy;drama
2017	movie	Man of No Importance, A (1994)	drama
2018	movie	Pagemaster, The (1994)	action;adventure;animation;children's;fantasy
2019	movie	Love and a .45 (1994)	thriller
2020	movie	Oliver & Company (1988)	animation;children's
2021	movie	Joe's Apartment (1996)	comedy;musical
2022	movie	Celestial Clockwork (1994)	comedy
2023	movie	Curdled (1996)	crime
2024	movie	Female Perversions (1996)	drama
2025	movie	Albino Alligator (1996)	crime;thriller
2026	movie	Anne Frank Remembered (1995)	documentary
2027	movie	Carried Away (1996)	drama;romance
2028	movie	It's My Party (1995)	drama
2029	movie	Bloodsport 2 (1995)	action
2030	movie	Double Team (1997)	action
2031	movie	Speed 2: Cruise Control (1997)	action;romance;thriller
2032	movie	Sliver (1993)	thriller
2033	movie	Pete's Dragon (1977)	adventure;animation;children's;musical
2034	movie	Dear God (1996)	comedy
2035	movie	Live Nude Girls (1995)	comedy
2036	movie	Thin Line Between Love and Hate, A (1996)	comedy
2037	movie	High School High (1996)	comedy
2038	movie	Commandments (1997)	romance
2039	movie	Hate (Haine, La) (1995)	drama
